Loading core dump: .\Order.API-11.dmp ...
Statistics:
          MT  Count  TotalSize Class Name
7ffcd119f6c0      1         24 Autofac.Extensions.DependencyInjection.AnyKeyRegistrationSource
7ffcd11afee8      1         24 Autofac.Util.Enforce+<>c__0<Autofac.Core.Service>
7ffcd0c58d08      1         24 Order.API.Dependency.Business.CommonModule
7ffcd0c59398      1         24 Order.API.Dependency.Business.ServiceModule
7ffcd0c59168      1         24 Order.API.Dependency.Business.OrderModule
7ffcd0c594b0      1         24 Order.API.Dependency.Business.SubOrderModule
7ffcd0c57e50      1         24 Order.API.Dependency.EventBus.EventBusModule
7ffcd05f8ce8      1         24 Autofac.Builder.ContainerBuildOptions
7ffcd11c2bf8      1         24 Autofac.Core.SelfComponentRegistration+<>c
7ffcd11c3a00      1         24 Autofac.Core.Registration.DefaultRegisteredServicesTracker+<>c
7ffcd11c5f40      1         24 Autofac.Features.Collections.CollectionRegistrationSource
7ffcd1d85638      1         24 Microsoft.Win32.SafeHandles.SafeFileHandle+OverlappedValueTaskSource+<>c
7ffcd06e3ef0      1         24 System.Buffers.Any3SearchValues<System.Byte, System.Byte>
7ffcd11c67e8      1         24 Autofac.Features.LazyDependencies.LazyWithMetadataRegistrationSource
7ffcd11c69a0      1         24 Autofac.Features.Metadata.StronglyTypedMetaRegistrationSource
7ffcd11c6b00      1         24 Autofac.Features.GeneratedFactories.GeneratedFactoryRegistrationSource
7ffcd11cb510      1         24 Autofac.Core.Activators.Reflection.DefaultConstructorFinder+<>c
7ffcd11cdb90      1         24 Autofac.Features.OpenGenerics.OpenGenericServiceBinder+<>c
7ffcd11f8590      1         24 Autofac.Extensions.DependencyInjection.KeyedServiceMiddleware+<>c
7ffcd11f94b0      1         24 Autofac.Core.Resolving.Middleware.ActivatorErrorHandlingMiddleware
7ffcd11fa9b0      1         24 Autofac.Core.Resolving.Pipeline.ResolvePipelineBuilder+<>c
7ffcd11fb050      1         24 Autofac.Core.Activators.Reflection.ReflectionActivator+<>c
7ffcd11fc1d0      1         24 Autofac.Util.ReflectionExtensions+<>c
7ffcd121a0f8      1         24 System.Collections.Generic.ObjectEqualityComparer<System.Linq.Expressions.ParameterExpression>
7ffcd12339e0      1         24 System.Collections.Generic.ObjectEqualityComparer<System.Linq.Expressions.LambdaExpression>
7ffcd1233c00      1         24 System.Linq.Expressions.Compiler.CompilerScope[]
7ffcd1233df8      1         24 System.Linq.Expressions.Compiler.BoundConstants[]
7ffcd123bcc0      1         24 System.Collections.Generic.ReferenceEqualityComparer
7ffcd123f758      1         24 System.Collections.Generic.ObjectEqualityComparer<System.Linq.Expressions.LabelTarget>
7ffcd1241520      1         24 System.Reflection.Emit.RuntimeMethodBuilder[]
7ffcd11f9650      1         24 Autofac.Core.Resolving.Middleware.DisposalTrackingMiddleware
7ffcd1c2d138      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Boolean>>
7ffcd1c50f80      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.IReadOnlyList<Microsoft.WebTools.ApiEndpointDiscovery.Contracts.ReturnInfo>>>
7ffcd1c51778      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.IReadOnlyList<Microsoft.WebTools.ApiEndpointDiscovery.Contracts.ReturnInfo>>>
7ffcd1c521f8      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.String[]>>
7ffcd1c529f0      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.String[]>>
7ffcd1c5b168      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Text.Json.Serialization.Metadata.JsonTypeInfo+ParameterizedConstructorDelegate<Microsoft.WebTools.ApiEndpointDiscovery.Contracts.EndpointParameter, System.String, System.String, System.Boolean, System.Object>>
7ffcd1c5faa8      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Text.Json.Serialization.Metadata.JsonTypeInfo+ParameterizedConstructorDelegate<Microsoft.WebTools.ApiEndpointDiscovery.Contracts.ReturnInfo, System.String, System.Collections.Generic.IReadOnlyList<System.String>, System.Int32, System.Object>>
7ffcd13e51a8      1         24 Autofac.Core.Resolving.Middleware.CircularDependencyDetectorMiddleware
7ffcd13e5318      1         24 Autofac.Core.Resolving.Middleware.ScopeSelectionMiddleware
7ffcd13e5498      1         24 Autofac.Core.Resolving.Middleware.SharingMiddleware
7ffcd13e5638      1         24 Autofac.Core.Resolving.Middleware.RegistrationPipelineInvokeMiddleware
7ffcd13eba50      1         24 Autofac.Util.InternalTypeExtensions+<>c
7ffcd1401ae8      1         24 Autofac.Core.ReflectionCacheSet+CacheFactory<Autofac.Util.Cache.ReflectionCacheDictionary<System.Type, System.ValueTuple<System.Type, System.Type, System.Func<System.Int32, System.Collections.IList>>>>+<>c
7ffcd1401c88      1         24 Autofac.Core.ReflectionCacheSet+<>c__10<Autofac.Util.Cache.ReflectionCacheDictionary<System.Type, System.ValueTuple<System.Type, System.Type, System.Func<System.Int32, System.Collections.IList>>>>
7ffcd1401630      1         24 Autofac.Features.Collections.CollectionRegistrationSource+<>c
7ffcd13e0298      1         24 Autofac.Builder.StartableManager+<>c
7ffcd1c539c8      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object[], Microsoft.WebTools.ApiEndpointDiscovery.Contracts.EndpointInfo>>
7ffcd1419f78      1         24 System.GenericEmptyEnumerator<System.Collections.Generic.KeyValuePair<System.String, System.String>>
7ffcd1a017b0      1         24 System.Xml.XmlQualifiedName[]
7ffcd1a21c18      1         24 Microsoft.AspNetCore.DataProtection.KeyManagement.DefaultKeyResolver+<>c
7ffcd1a227c8      1         24 System.Collections.Generic.GenericComparer<System.DateTimeOffset>
7ffcd1a23a78      1         24 System.Collections.Generic.GenericComparer<System.Guid>
7ffcd1a28508      1         24 System.Collections.Generic.ObjectEqualityComparer<System.Xml.Linq.XElement>
7ffcd0e09cf0      1         24 Microsoft.AspNetCore.DataProtection.SimpleActivator
7ffcd1a2cf58      1         24 Microsoft.AspNetCore.Cryptography.Cng.CachedAlgorithmHandles+<>c
7ffcd1a2d6f0      1         24 Microsoft.AspNetCore.DataProtection.Cng.BCryptGenRandomImpl
7ffcd1a2db68      1         24 Microsoft.AspNetCore.DataProtection.SP800_108.Win8SP800_108_CTR_HMACSHA512Provider
7ffcd1f41dc8      1         24 System.Net.Http.DiagnosticsHandler+<>c
7ffcd1f42db0      1         24 System.Uri[]
7ffcd1fba738      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.IEnumerable<Swashbuckle.AspNetCore.SwaggerUI.SubmitMethod>>>
7ffcd1ab5528      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Watch.BrowserRefresh.BlazorWasmHotReloadMiddleware>
7ffcd1abb9f0      1         24 Microsoft.WebTools.BrowserLink.Net.HostConnectionData[]
7ffcd116f5b0      1         24 Serilog.SerilogServiceCollectionExtensions+RegisteredLogger
7ffcd141ad60      1         24 Serilog.Extensions.Logging.SerilogLoggerProvider+<>c
7ffcd141b728      1         24 System.Threading.AsyncLocal<Serilog.Extensions.Logging.SerilogLoggerScope>
7ffcd1418900      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.Extensions.Hosting.Internal.ApplicationLifetime>
7ffcd1433608      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.Extensions.Hosting.Internal.Host>
7ffcd143b158      1         24 System.Collections.Generic.GenericComparer<System.Int64>
7ffcd1435e88      1         24 Microsoft.Extensions.Options.IConfigureOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcd14360c0      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcd1434e00      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcd1442128      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.Extensions.Hosting.HostOptions>[]
7ffcd1440fe0      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.Extensions.Hosting.HostOptions>[]
7ffcd11cd1a0      1         24 Microsoft.Extensions.Hosting.ConsoleLifetimeOptions
7ffcd14475b8      1         24 System.Linq.Enumerable+EnumerableSorter<Autofac.Core.ServiceRegistration>+<>c
7ffcd0ac77d8      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.KestrelServerOptionsSetup
7ffcd1445160      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions>[]
7ffcd1444018      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions>[]
7ffcd14499b0      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.PinnedBlockMemoryPoolFactory>
7ffcd12899b0      1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.AspNetCore.PinnedBlockMemoryPool>
7ffcd144ae10      1         24 System.TimeProvider+SystemTimeProvider
7ffcd1448fe8      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions>[]
7ffcd1447ea0      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions>[]
7ffcd0ac5340      1         24 Microsoft.AspNetCore.Server.Kestrel.Internal.DefaultSimpleMemoryPoolFactory
7ffcd144cb08      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.NamedPipeTransportOptions>[]
7ffcd144b9c0      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.NamedPipeTransportOptions>[]
7ffcd0ac8cd8      1         24 Microsoft.Extensions.ObjectPool.DefaultObjectPoolProvider
7ffcd144d740      1         24 Microsoft.AspNetCore.Server.Kestrel.Internal.DefaultSimpleMemoryPoolFactory
7ffcd144ee78      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.QuicTransportOptions>[]
7ffcd144dd30      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.QuicTransportOptions>[]
7ffcd14614f0      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer>
7ffcd14615c0      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware>
7ffcd1464108      1         24 <>z__ReadOnlyArray<System.Int32>
7ffcd127a0b8      1         24 System.Collections.Generic.GenericComparer<System.Double>
7ffcd1466e68      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions+<>c
7ffcd1467408      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Http3Limits
7ffcd1468190      1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.CertificatePathWatcher>
7ffcd1468400      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.CertificatePathWatcher+<>c
7ffcd146a608      1         24 System.Action[]
7ffcd146aa48      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.ResourceCounter+UnlimitedCounter
7ffcd127f558      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.DebuggerWrapper
7ffcd146d820      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.Heartbeat+<>c
7ffcd146da60      1         24 System.IO.Pipelines.ThreadPoolScheduler
7ffcd146d948      1         24 System.IO.Pipelines.InlineScheduler
7ffcd1465308      1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpParser<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.Http1ParsingHandler>
7ffcd146ee50      1         24 Microsoft.AspNetCore.Http.DebuggerWrapper
7ffcd119f378      1         24 Autofac.Extensions.DependencyInjection.AutofacServiceScopeFactory
7ffcd1485e18      1         24 Microsoft.Extensions.Options.OptionsCache<Swashbuckle.AspNetCore.Swagger.SwaggerOptions>+<>c
7ffcd1487500      1         24 System.Action<Microsoft.OpenApi.Models.OpenApiDocument, Microsoft.AspNetCore.Http.HttpRequest>[]
7ffcd148bf80      1         24 Microsoft.Extensions.Options.OptionsCache<Swashbuckle.AspNetCore.SwaggerUI.SwaggerUIOptions>+<>c
7ffcd148c478      1         24 Swashbuckle.AspNetCore.SwaggerUI.SwaggerUIOptions+<>c
7ffcd1f8ee18      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.IEnumerable<Swashbuckle.AspNetCore.SwaggerUI.UrlDescriptor>>>
7ffcd1f8f610      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.IEnumerable<Swashbuckle.AspNetCore.SwaggerUI.UrlDescriptor>>>
7ffcd1c67f10      1         24 System.Threading.AsyncOverSyncWithIoCancellation+<>c
7ffcd1d254d8      1         24 System.Buffers.SharedArrayPool<Microsoft.OpenApi.Models.OpenApiParameter>+<>c
7ffcd14a21c8      1         24 System.ComponentModel.Int32Converter
7ffcd1ab24f0      1         24 Microsoft.AspNetCore.Watch.BrowserRefresh.HostingStartup+<>c
7ffcd1c5e420      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.IReadOnlyList<System.String>>>
7ffcd1c5ec18      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.IReadOnlyList<System.String>>>
7ffcd14a2370      1         24 Microsoft.Extensions.Options.OptionsWrapper<Utility.Package.Models.Jwt>
7ffcd14812c0      1         24 Microsoft.AspNetCore.Builder.UseMiddlewareExtensions+InterfaceMiddlewareBinder
7ffcd0f3d3f8      1         24 Order.Business.Validations.FluentValidationHandlerExtension+<>c
7ffcd14a3b98      1         24 Microsoft.AspNetCore.Builder.ApplicationBuilder+<>c
7ffcd14a3cf0      1         24 Microsoft.Extensions.Options.OptionsWrapper<Microsoft.AspNetCore.Builder.ExceptionHandlerOptions>
7ffcd14a45d8      1         24 Microsoft.AspNetCore.Builder.MvcApplicationBuilderExtensions+<>c
7ffcd0b68d48      1         24 Microsoft.Extensions.DependencyInjection.MvcMarkerService
7ffcd1fbb0f8      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Func<System.Object, System.Collections.Generic.Dictionary<System.String, System.Object>>>
7ffcd14a76f0      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Mvc.JsonOptions>[]
7ffcd14a65a8      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.JsonOptions>[]
7ffcd0c3ced0      1         24 Microsoft.AspNetCore.Mvc.DataAnnotations.ValidationAttributeAdapterProvider
7ffcd1fbb8f0      1         24 System.Text.Json.Serialization.Metadata.ReflectionEmitCachingMemberAccessor+Cache<System.ValueTuple<System.String, System.Type, System.Reflection.MemberInfo>>+<>c__6<System.Action<System.Object, System.Collections.Generic.Dictionary<System.String, System.Object>>>
7ffcd14a8df0      1         24 Microsoft.Extensions.Options.IConfigureOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcd14a8eb0      1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcd14a7d68      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcd0e064a0      1         24 Microsoft.Extensions.DependencyInjection.TempDataMvcOptionsSetup
7ffcd14a4e80      1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.MvcOptions>[]
7ffcd14ad960      1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ICompatibilitySwitch[]
7ffcd13624a0      1         24 Microsoft.AspNetCore.Mvc.Filters.FilterCollection
7ffcd14aada8      1         24 Microsoft.AspNetCore.Mvc.Formatters.FormatterMappings
7ffcd14abc30      1         24 Microsoft.AspNetCore.Mvc.Formatters.FormatterCollection<Microsoft.AspNetCore.Mvc.Formatters.IInputFormatter>
7ffcd14b1868      1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultModelBindingMessageProvider+<>c
