Loading core dump: .\Order.API-3.dmp ...
Statistics:
          MT   Count  TotalSize Class Name
7ffcf42b79e8       1         24 System.Linq.Expressions.Compiler.BoundConstants[]
7ffcf42bf8b0       1         24 System.Collections.Generic.ReferenceEqualityComparer
7ffcf42c3350       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Linq.Expressions.LabelTarget>
7ffcf42c50f0       1         24 System.Reflection.Emit.RuntimeMethodBuilder[]
7ffcf427d170       1         24 Autofac.Core.Resolving.Middleware.DisposalTrackingMiddleware
7ffcf423a350       1         24 Autofac.Features.LazyDependencies.LazyWithMetadataRegistrationSource
7ffcf423a508       1         24 Autofac.Features.Metadata.StronglyTypedMetaRegistrationSource
7ffcf423a668       1         24 Autofac.Features.GeneratedFactories.GeneratedFactoryRegistrationSource
7ffcf423f078       1         24 Autofac.Core.Activators.Reflection.DefaultConstructorFinder+<>c
7ffcf4251800       1         24 Autofac.Features.OpenGenerics.OpenGenericServiceBinder+<>c
7ffcf427c0b0       1         24 Autofac.Extensions.DependencyInjection.KeyedServiceMiddleware+<>c
7ffcf427cfd0       1         24 Autofac.Core.Resolving.Middleware.ActivatorErrorHandlingMiddleware
7ffcf427e4d0       1         24 Autofac.Core.Resolving.Pipeline.ResolvePipelineBuilder+<>c
7ffcf427eb70       1         24 Autofac.Core.Activators.Reflection.ReflectionActivator+<>c
7ffcf427fcf0       1         24 Autofac.Util.ReflectionExtensions+<>c
7ffcf4412110       1         24 Autofac.Core.Resolving.Middleware.CircularDependencyDetectorMiddleware
7ffcf4412280       1         24 Autofac.Core.Resolving.Middleware.ScopeSelectionMiddleware
7ffcf4412400       1         24 Autofac.Core.Resolving.Middleware.SharingMiddleware
7ffcf44125a0       1         24 Autofac.Core.Resolving.Middleware.RegistrationPipelineInvokeMiddleware
7ffcf44189b8       1         24 Autofac.Util.InternalTypeExtensions+<>c
7ffcf441e8b0       1         24 Autofac.Core.ReflectionCacheSet+CacheFactory<Autofac.Util.Cache.ReflectionCacheDictionary<System.Type, System.ValueTuple<System.Type, System.Type, System.Func<System.Int32, System.Collections.IList>>>>+<>c
7ffcf441ea50       1         24 Autofac.Core.ReflectionCacheSet+<>c__10<Autofac.Util.Cache.ReflectionCacheDictionary<System.Type, System.ValueTuple<System.Type, System.Type, System.Func<System.Int32, System.Collections.IList>>>>
7ffcf441e3f8       1         24 Autofac.Features.Collections.CollectionRegistrationSource+<>c
7ffcf43fc8f8       1         24 Autofac.Builder.StartableManager+<>c
7ffcf4446e68       1         24 System.GenericEmptyEnumerator<System.Collections.Generic.KeyValuePair<System.String, System.String>>
7ffcf41f30c0       1         24 Serilog.SerilogServiceCollectionExtensions+RegisteredLogger
7ffcf4447d48       1         24 Serilog.Extensions.Logging.SerilogLoggerProvider+<>c
7ffcf4448310       1         24 System.Threading.AsyncLocal<Serilog.Extensions.Logging.SerilogLoggerScope>
7ffcf44457f0       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.Extensions.Hosting.Internal.ApplicationLifetime>
7ffcf444f728       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.Extensions.Hosting.Internal.Host>
7ffcf4477508       1         24 System.Collections.Generic.GenericComparer<System.Int64>
7ffcf4471ad0       1         24 Microsoft.Extensions.Options.IConfigureOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcf4471d08       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcf4470a48       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.Extensions.Hosting.ConsoleLifetimeOptions>[]
7ffcf447e4d0       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.Extensions.Hosting.HostOptions>[]
7ffcf447d388       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.Extensions.Hosting.HostOptions>[]
7ffcf4250e10       1         24 Microsoft.Extensions.Hosting.ConsoleLifetimeOptions
7ffcf4483988       1         24 System.Linq.Enumerable+EnumerableSorter<Autofac.Core.ServiceRegistration>+<>c
7ffcf3bbb3e8       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.KestrelServerOptionsSetup
7ffcf4481530       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions>[]
7ffcf44803e8       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions>[]
7ffcf4485bb0       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.PinnedBlockMemoryPoolFactory>
7ffcf430d6d8       1         24 System.Collections.Generic.ObjectEqualityComparer<Microsoft.AspNetCore.PinnedBlockMemoryPool>
7ffcf4487010       1         24 System.TimeProvider+SystemTimeProvider
7ffcf44851e8       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions>[]
7ffcf44840a0       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets.SocketTransportOptions>[]
7ffcf3bb8f50       1         24 Microsoft.AspNetCore.Server.Kestrel.Internal.DefaultSimpleMemoryPoolFactory
7ffcf4488c50       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.NamedPipeTransportOptions>[]
7ffcf4487b08       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.NamedPipes.NamedPipeTransportOptions>[]
7ffcf3bbc8e8       1         24 Microsoft.Extensions.ObjectPool.DefaultObjectPoolProvider
7ffcf4489888       1         24 Microsoft.AspNetCore.Server.Kestrel.Internal.DefaultSimpleMemoryPoolFactory
7ffcf448afc0       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.QuicTransportOptions>[]
7ffcf4489e78       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Server.Kestrel.Transport.Quic.QuicTransportOptions>[]
7ffcf448cd70       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServer>
7ffcf448ce40       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Https.Internal.HttpsConnectionMiddleware>
7ffcf448f988       1         24 <>z__ReadOnlyArray<System.Int32>
7ffcf42fddf0       1         24 System.Collections.Generic.GenericComparer<System.Double>
7ffcf44a26f0       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.KestrelServerOptions+<>c
7ffcf44a2c90       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Http3Limits
7ffcf44a3a08       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.CertificatePathWatcher>
7ffcf44a3c78       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.CertificatePathWatcher+<>c
7ffcf44a5e80       1         24 System.Action[]
7ffcf44a62c0       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.ResourceCounter+UnlimitedCounter
7ffcf43032e8       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.DebuggerWrapper
7ffcf44a9098       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Infrastructure.Heartbeat+<>c
7ffcf44a92d8       1         24 System.IO.Pipelines.ThreadPoolScheduler
7ffcf44a91c0       1         24 System.IO.Pipelines.InlineScheduler
7ffcf44a0b90       1         24 Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.HttpParser<Microsoft.AspNetCore.Server.Kestrel.Core.Internal.Http.Http1ParsingHandler>
7ffcf44aa6c8       1         24 Microsoft.AspNetCore.Http.DebuggerWrapper
7ffcf4222d28       1         24 Autofac.Extensions.DependencyInjection.AutofacServiceScopeFactory
7ffcf44c1710       1         24 Microsoft.Extensions.Options.OptionsCache<Swashbuckle.AspNetCore.Swagger.SwaggerOptions>+<>c
7ffcf44c2df8       1         24 System.Action<Microsoft.OpenApi.Models.OpenApiDocument, Microsoft.AspNetCore.Http.HttpRequest>[]
7ffcf44c7878       1         24 Microsoft.Extensions.Options.OptionsCache<Swashbuckle.AspNetCore.SwaggerUI.SwaggerUIOptions>+<>c
7ffcf44c7d70       1         24 Swashbuckle.AspNetCore.SwaggerUI.SwaggerUIOptions+<>c
7ffcf44cdab8       1         24 System.ComponentModel.Int32Converter
7ffcf44cdc60       1         24 Microsoft.Extensions.Options.OptionsWrapper<Utility.Package.Models.Jwt>
7ffcf44acb10       1         24 Microsoft.AspNetCore.Builder.UseMiddlewareExtensions+InterfaceMiddlewareBinder
7ffcf4051188       1         24 Order.Business.Validations.FluentValidationHandlerExtension+<>c
7ffcf44cf458       1         24 Microsoft.AspNetCore.Builder.ApplicationBuilder+<>c
7ffcf44cf5b0       1         24 Microsoft.Extensions.Options.OptionsWrapper<Microsoft.AspNetCore.Builder.ExceptionHandlerOptions>
7ffcf44cfe98       1         24 Microsoft.AspNetCore.Builder.MvcApplicationBuilderExtensions+<>c
7ffcf3c5c168       1         24 Microsoft.Extensions.DependencyInjection.MvcMarkerService
7ffcf44d2fd8       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Mvc.JsonOptions>[]
7ffcf44d1e90       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.JsonOptions>[]
7ffcf3d50418       1         24 Microsoft.AspNetCore.Mvc.DataAnnotations.ValidationAttributeAdapterProvider
7ffcf44d46c8       1         24 Microsoft.Extensions.Options.IConfigureOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcf44d4788       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcf44d3640       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.DataAnnotations.MvcDataAnnotationsLocalizationOptions>[]
7ffcf3f09528       1         24 Microsoft.Extensions.DependencyInjection.TempDataMvcOptionsSetup
7ffcf44d0768       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.MvcOptions>[]
7ffcf44d9238       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ICompatibilitySwitch[]
7ffcf43e6a38       1         24 Microsoft.AspNetCore.Mvc.Filters.FilterCollection
7ffcf44d6680       1         24 Microsoft.AspNetCore.Mvc.Formatters.FormatterMappings
7ffcf44d7508       1         24 Microsoft.AspNetCore.Mvc.Formatters.FormatterCollection<Microsoft.AspNetCore.Mvc.Formatters.IInputFormatter>
7ffcf44dcfa8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultModelBindingMessageProvider+<>c
7ffcf44de388       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.BinderTypeModelBinderProvider
7ffcf44df0f8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.HeaderModelBinderProvider
7ffcf44dee08       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FloatingPointTypeModelBinderProvider
7ffcf44ded20       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.EnumTypeModelBinderProvider
7ffcf44deb38       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DateTimeModelBinderProvider
7ffcf44df400       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.SimpleTypeModelBinderProvider
7ffcf44df4f0       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.TryParseModelBinderProvider
7ffcf44de828       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinderProvider
7ffcf44de710       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CancellationTokenModelBinder
7ffcf44de620       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ByteArrayModelBinderProvider
7ffcf44defe8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormFileModelBinderProvider
7ffcf44deef8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.FormCollectionModelBinderProvider
7ffcf44df1e8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.KeyValuePairModelBinderProvider
7ffcf44dec28       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.DictionaryModelBinderProvider
7ffcf44de298       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ArrayModelBinderProvider
7ffcf44de938       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.CollectionModelBinderProvider
7ffcf44dea48       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Binders.ComplexObjectModelBinderProvider
7ffcf44ddfc8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.UnsupportedContentTypeFilter
7ffcf44e0618       1         24 System.Text.Json.JsonCamelCaseNamingPolicy
7ffcf44e0980       1         24 System.Text.Json.JsonSnakeCaseLowerNamingPolicy
7ffcf44e0a18       1         24 System.Text.Json.JsonSnakeCaseUpperNamingPolicy
7ffcf44e0850       1         24 System.Text.Json.JsonKebabCaseLowerNamingPolicy
7ffcf44e08e8       1         24 System.Text.Json.JsonKebabCaseUpperNamingPolicy
7ffcf44ef7a0       1         24 Microsoft.Extensions.Logging.Logger<Microsoft.AspNetCore.Mvc.Formatters.SystemTextJsonInputFormatter>
7ffcf4584380       1         24 System.Text.EncoderLatin1BestFitFallback
7ffcf44df648       1         24 Microsoft.AspNetCore.Mvc.Formatters.HttpNoContentOutputFormatter
7ffcf44df758       1         24 Microsoft.AspNetCore.Mvc.Formatters.StreamOutputFormatter
7ffcf44ddb68       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.FormValueProviderFactory
7ffcf44dde58       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.RouteValueProviderFactory
7ffcf44ddd68       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.QueryStringValueProviderFactory
7ffcf44ddc78       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.JQueryFormValueProviderFactory
7ffcf44dda58       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.FormFileValueProviderFactory
7ffcf45881a0       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.ExcludeBindingMetadataProvider
7ffcf4587f80       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultBindingMetadataProvider
7ffcf4588078       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultValidationMetadataProvider
7ffcf458d460       1         24 System.Resources.FastResourceComparer
7ffcf44de198       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Validation.DefaultModelValidatorProvider
7ffcf458e520       1         24 Swashbuckle.AspNetCore.SwaggerGen.SwaggerApplicationConvention
7ffcf458e6a0       1         24 Microsoft.AspNetCore.Mvc.ViewFeatures.SaveTempDataAttribute
7ffcf458ec18       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Validation.HasValidatorsValidationMetadataProvider+<>c
7ffcf3bd7218       1         24 Microsoft.AspNetCore.Routing.RoutingMarkerService
7ffcf4590018       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Metadata.DefaultCompositeMetadataDetailsProvider
7ffcf4594978       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Reflection.Module>
7ffcf4594c38       1         24 System.Collections.Generic.ObjectEqualityComparer<System.Reflection.MemberInfo>
7ffcf3c2cbd0       1         24 System.ComponentModel.TypeConverter
7ffcf4595338       1         24 Microsoft.AspNetCore.Http.ParameterBindingMethodCache+<>c
7ffcf45c64f0       1         24 Microsoft.Extensions.Logging.LoggerMessage+LogValues<Microsoft.AspNetCore.Mvc.ModelBinding.IModelBinderProvider[]>+<>c
7ffcf435cbe8       1         24 System.Collections.Generic.GenericEqualityComparer<System.Int32>
7ffcf45d38e8       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Validation.ValidatorCache
7ffcf43524a0       1         24 System.Collections.Generic.GenericEqualityComparer<Microsoft.AspNetCore.Mvc.ModelBinding.ModelMetadata>
7ffcf45d3770       1         24 Microsoft.AspNetCore.Mvc.ModelBinding.Validation.CompositeModelValidatorProvider
7ffcf4846098       1         24 System.Net.Sockets.SocketAsyncEventArgs+<>c
7ffcf4849430       1         24 System.Net.Sockets.DynamicWinsockMethods+<>c
7ffcf3c5b6c8       1         24 Microsoft.AspNetCore.Mvc.Filters.DefaultFilterProvider
7ffcf4352a28       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.TypeActivatorCache+<>c
7ffcf3d305e8       1         24 Microsoft.AspNetCore.Mvc.Controllers.DefaultControllerActivator
7ffcf4344898       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ControllerActionInvokerCache+<>c
7ffcf3c5e228       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionResultTypeMapper
7ffcf45d6398       1         24 Microsoft.AspNetCore.Mvc.Infrastructure.ActionContextAccessor+NullActionContextAccessor
7ffcf45d6460       1         24 System.Threading.AsyncLocal<Microsoft.AspNetCore.Mvc.ActionContext>
7ffcf3f806c0       1         24 Microsoft.Extensions.DependencyInjection.RazorPagesOptionsSetup
7ffcf45d7cc0       1         24 Microsoft.Extensions.Options.IPostConfigureOptions<Microsoft.AspNetCore.Mvc.RazorPages.RazorPagesOptions>[]
7ffcf45d6b78       1         24 Microsoft.Extensions.Options.IValidateOptions<Microsoft.AspNetCore.Mvc.RazorPages.RazorPagesOptions>[]
7ffcf43e80d8       1         24 Microsoft.AspNetCore.Mvc.ApplicationModels.DefaultPageApplicationModelPartsProvider+<>c
7ffcf43e7c10       1         24 Microsoft.AspNetCore.Mvc.Filters.PageHandlerPageFilter
7ffcf43e7e00       1         24 Microsoft.AspNetCore.Mvc.Filters.PageHandlerResultFilter
7ffcf45d80e0       1         24 Microsoft.AspNetCore.Mvc.ApplicationModels.IPageConvention[]
7ffcf43e7f50       1         24 Microsoft.AspNetCore.Mvc.RazorPages.Infrastructure.HandleOptionsRequestsPageFilter
